"","mu","sigma","nu","x","X3","X10","X25","X50","X75","X90","X97"
"69",12.9803280042353,0.16239610287195,0.641199524440523,25.2929292929293,278.896083907407,370.861973593127,450.878850474037,531.844753628098,611.560227304418,688.058943067037,774.022698653908
"70",12.9858227605582,0.161719778669351,0.649214168630067,25.6060606060606,280.460853488218,372.114249689497,451.807843505636,532.497657809626,612.126028425906,688.844778757326,775.521023192256
"71",12.9909659280709,0.161046271125662,0.657228812819606,25.9191919191919,282.213061710877,373.498394425595,452.846316515054,533.266279060125,612.847393457163,689.863519922487,777.395171570477
"72",12.9957983957899,0.160375568510463,0.665243457009141,26.2323232323232,284.134996735845,375.010491896295,453.997701662607,534.156483640024,613.729001762642,691.11752080693,779.646741749418
"73",13.0003489026873,0.159707659142184,0.673258101198673,26.5454545454545,286.204346432417,376.639075639622,455.255578127815,535.162374178783,614.762261213248,692.594742000928,782.262203144352
"74",13.0046397918643,0.159042531387909,0.681272745388201,26.8585858585859,288.396103546301,378.368538433092,456.608199946942,536.271768261328,615.931548221328,694.275571547969,785.22023814494
"75",13.0086934094369,0.158380173663166,0.689287389577726,27.1717171717172,290.684996823286,380.183130599418,458.043679358074,537.472411453081,617.221280540312,696.140597948211,788.500198804972
"76",13.0125332157097,0.157720574431728,0.697302033767249,27.4848484848485,293.047686233585,382.068858778573,459.551884734989,538.754094595477,618.618415646333,698.173585628365,792.085738086077
"77",13.0161836529657,0.157063722205415,0.705316677956769,27.7979797979798,295.462631602881,384.013303514681,461.124233468759,540.108407163348,620.112138480251,700.361069580987,795.964287837834
"78",13.0196691912331,0.156409605543888,0.713331322146288,28.1111111111111,297.908331291525,386.003994463876,462.752036328866,541.526878213459,621.691639786299,702.689640040581,800.123643098364
"79",13.0230139970777,0.155758213054457,0.721345966335806,28.4242424242424,300.364395033881,388.028987927332,464.426867217602,543.001308260346,623.346546863333,705.146565668505,804.55291543232
